DATE,GOLD_PRICE,GOLD_OPEN,GOLD_HIGH,GOLD_LOW,GOLD_CHANGE_%
15-10-2002,313.5,318.15,313.5,313.5,-1.4
14-10-2002,317.95,317.65,317.95,317.95,0.38
11/10/2002,316.75,317,316.75,316.75,-0.03
10/10/2002,316.85,320.25,316.85,316.85,-1
9/10/2002,320.05,318.45,320.05,320.05,0.57
8/10/2002,318.25,322.55,318.25,318.25,-1.29
7/10/2002,322.4,322.75,322.4,322.4,0.05
4/10/2002,322.25,321.4,322.25,322.25,0.19
3/10/2002,321.65,322.75,321.65,321.65,-0.42
2/10/2002,323,320,323,323,0.84
1/10/2002,320.3,323.6,320.3,320.3,-1.07
30-09-2002,323.75,320.9,323.75,323.75,1.19
27-09-2002,319.95,320.15,319.95,319.95,0
26-09-2002,319.95,322.35,319.95,319.95,-0.71
25-09-2002,322.25,326.25,322.25,322.25,-1.2
24-09-2002,326.15,322.45,326.15,326.15,1.13
23-09-2002,322.5,322.75,322.5,322.5,0.11
20-09-2002,322.15,323.05,322.15,322.15,-0.36
19-09-2002,323.3,320.55,323.3,323.3,0.91
18-09-2002,320.4,318,320.4,320.4,0.64
17-09-2002,318.35,315.75,318.35,318.35,0.28
16-09-2002,317.45,316.1,317.45,317.45,0.19
13-09-2002,316.85,319.1,316.85,316.85,-0.83
12/9/2002,319.5,317.35,319.5,319.5,0.58
11/9/2002,317.65,317.55,317.65,317.65,-0.03
10/9/2002,317.75,321,317.75,317.75,-1.09
9/9/2002,321.25,320.05,321.25,321.25,0.31
6/9/2002,320.25,319,320.25,320.25,0.31
5/9/2002,319.25,314.65,319.25,319.25,1.46
4/9/2002,314.65,313.75,314.65,314.65,0.16
3/9/2002,314.15,312.05,314.15,314.15,0.61
2/9/2002,312.25,312.65,312.25,312.25,-0.16
30-08-2002,312.75,314.25,312.75,312.75,-0.4
29-08-2002,314,310.25,314,314,1.24
28-08-2002,310.15,312.45,310.15,310.15,-0.83
27-08-2002,312.75,309.3,312.75,312.75,1.07
26-08-2002,309.45,307.35,309.45,309.45,0.8
23-08-2002,307,306.95,307,307,-0.02
22-08-2002,307.05,307.85,307.05,307.05,-0.31
21-08-2002,308,309.15,308,308,-0.34
20-08-2002,309.05,307.05,309.05,309.05,0.75
19-08-2002,306.75,313.75,306.75,306.75,-2.31
16-08-2002,314,315.2,314,314,-0.22
15-08-2002,314.7,311.55,314.7,314.7,0.98
14-08-2002,311.65,315.5,311.65,311.65,-1.27
13-08-2002,315.65,314.25,315.65,315.65,0.45
12/8/2002,314.25,313.55,314.25,314.25,-0.11
9/8/2002,314.6,310.85,314.6,314.6,1.27
8/8/2002,310.65,314.35,310.65,310.65,-1.08
7/8/2002,314.05,306.25,314.05,314.05,2.51
6/8/2002,306.35,307.55,306.35,306.35,-0.58
5/8/2002,308.15,307,308.15,308.15,0.24
2/8/2002,307.4,304,307.4,307.4,0.9
1/8/2002,304.65,303.75,304.65,304.65,0.36
31-07-2002,303.55,305,303.55,303.55,-0.39
30-07-2002,304.75,302.75,304.75,304.75,0.73
29-07-2002,302.55,303.75,302.55,302.55,-0.4
26-07-2002,303.75,310.45,303.75,303.75,-2.1
25-07-2002,310.25,311.25,310.25,310.25,-0.16
24-07-2002,310.75,313.4,310.75,310.75,-0.8
23-07-2002,313.25,322.95,313.25,313.25,-3.05
22-07-2002,323.1,324.75,323.1,323.1,-0.26
19-07-2002,323.95,317.85,323.95,323.95,1.9
18-07-2002,317.9,317.75,317.9,317.9,0.08
17-07-2002,317.65,317.85,317.65,317.65,-0.19
16-07-2002,318.25,318.05,318.25,318.25,0.03
15-07-2002,318.15,316.25,318.15,318.15,0.68
12/7/2002,316,316.35,316,316,-0.19
11/7/2002,316.6,315.65,316.6,316.6,0.13
10/7/2002,316.2,316.45,316.2,316.2,-0.14
9/7/2002,316.65,312.6,316.65,316.65,1.21
8/7/2002,312.85,310.25,312.85,312.85,0.43
5/7/2002,311.5,310.9,311.5,311.5,0.24
4/7/2002,310.75,311.2,310.75,310.75,-0.14
3/7/2002,311.2,313.05,311.2,311.2,-0.58
2/7/2002,313,315,313,313,-0.68
1/7/2002,315.15,314,315.15,315.15,0.17
28-06-2002,314.62,318.48,314.62,314.62,-1.14
27-06-2002,318.25,319.55,318.25,318.25,-0.31
26-06-2002,319.25,321.6,319.25,319.25,-0.65
25-06-2002,321.35,322.85,321.35,321.35,-0.38
24-06-2002,322.57,325.12,322.57,322.57,-0.64
21-06-2002,324.65,323.75,324.65,324.65,0.22
20-06-2002,323.95,320.85,323.95,323.95,0.97
19-06-2002,320.85,320.15,320.85,320.85,0.25
18-06-2002,320.05,317.15,320.05,320.05,0.88
17-06-2002,317.25,319.25,317.25,317.25,-0.67
14-06-2002,319.4,318.25,319.4,319.4,0.39
13-06-2002,318.15,319.5,318.15,318.15,-0.34
12/6/2002,319.25,321.1,319.25,319.25,-0.61
11/6/2002,321.2,318.95,321.2,321.2,0.67
10/6/2002,319.05,323.55,319.05,319.05,-1.53
7/6/2002,324,325.85,324,324,-0.41
6/6/2002,325.35,321.55,325.35,325.35,1.23
5/6/2002,321.4,324.8,321.4,321.4,-0.88
4/6/2002,324.25,328.15,324.25,324.25,-1.17
3/6/2002,328.1,326.55,328.1,328.1,0.47
31-05-2002,326.55,324.75,326.55,326.55,0.48
30-05-2002,325,325,325,325,-0.05
29-05-2002,325.15,324.35,325.15,325.15,0.25
28-05-2002,324.35,320.3,324.35,324.35,1.28
27-05-2002,320.25,320.95,320.25,320.25,-0.11
24-05-2002,320.6,321.5,320.6,320.6,-0.47
23-05-2002,322.12,317.93,322.12,322.12,1.33
22-05-2002,317.9,316.2,317.9,317.9,0.55
21-05-2002,316.15,315.75,316.15,316.15,0.13
20-05-2002,315.75,310.65,315.75,315.75,1.53
17-05-2002,311,309.65,311,311,0.35
16-05-2002,309.9,309.05,309.9,309.9,0.28
15-05-2002,309.05,307.75,309.05,309.05,0.46
14-05-2002,307.65,310.85,307.65,307.65,-1.01
13-05-2002,310.8,310.75,310.8,310.8,-0.08
10/5/2002,311.05,310.25,311.05,311.05,0.47
9/5/2002,309.6,308.75,309.6,309.6,0.45
8/5/2002,308.2,311.35,308.2,308.2,-1.04
7/5/2002,311.45,312.75,311.45,311.45,-0.4
6/5/2002,312.7,311.5,312.7,312.7,0.24
3/5/2002,311.95,307.7,311.95,311.95,1.33
2/5/2002,307.85,308.85,307.85,307.85,-0.29
1/5/2002,308.75,309.25,308.75,308.75,0.13
30-04-2002,308.35,311.55,308.35,308.35,-0.87
29-04-2002,311.05,311.05,311.05,311.05,-0.1
26-04-2002,311.35,307.35,311.35,311.35,1.2
25-04-2002,307.65,304.15,307.65,307.65,1.18
24-04-2002,304.05,303.55,304.05,304.05,0.13
23-04-2002,303.65,303,303.65,303.65,0.25
22-04-2002,302.9,302.15,302.9,302.9,0.18
19-04-2002,302.35,303.85,302.35,302.35,-0.43
18-04-2002,303.65,302.25,303.65,303.65,0.53
17-04-2002,302.05,298.15,302.05,302.05,1.27
16-04-2002,298.25,299.65,298.25,298.25,-0.53
15-04-2002,299.85,301.15,299.85,299.85,-0.76
12/4/2002,302.15,302.4,302.15,302.15,-0.15
11/4/2002,302.6,301.35,302.6,302.6,0.28
10/4/2002,301.75,298.55,301.75,301.75,1.07
9/4/2002,298.55,300.25,298.55,298.55,-0.6
8/4/2002,300.35,300.15,300.35,300.35,0.1
5/4/2002,300.05,300.95,300.05,300.05,-0.32
4/4/2002,301,302.65,301,301,-0.58
3/4/2002,302.75,305.85,302.75,302.75,-1.01
2/4/2002,305.85,304.05,305.85,305.85,0.82
1/4/2002,303.35,302.25,303.35,303.35,0.21
29-03-2002,302.7,302.5,302.7,302.7,0.02
28-03-2002,302.65,302.25,302.65,302.65,0.17
27-03-2002,302.15,296.75,302.15,302.15,1.85
26-03-2002,296.65,298.35,296.65,296.65,-0.54
25-03-2002,298.25,297.25,298.25,298.25,0.17
22-03-2002,297.75,292.35,297.75,297.75,1.57
21-03-2002,293.15,292.35,293.15,293.15,0.24
20-03-2002,292.45,293.2,292.45,292.45,-0.19
19-03-2002,293,292.65,293,293,0.19
18-03-2002,292.45,290.35,292.45,292.45,0.83
15-03-2002,290.05,291.25,290.05,290.05,-0.38
14-03-2002,291.15,293.35,291.15,291.15,-0.82
13-03-2002,293.55,294.15,293.55,293.55,-0.17
12/3/2002,294.05,290.7,294.05,294.05,1.12
11/3/2002,290.8,289.6,290.8,290.8,0.36
8/3/2002,289.75,289.55,289.75,289.75,-0.17
7/3/2002,290.25,293.65,290.25,290.25,-1.06
6/3/2002,293.35,294.05,293.35,293.35,-0.24
5/3/2002,294.07,297.07,294.07,294.07,-0.94
4/3/2002,296.85,298.05,296.85,296.85,-0.44
1/3/2002,298.15,296.65,298.15,298.15,0.4
28-02-2002,296.95,296.5,296.95,296.95,0.19
27-02-2002,296.4,298,296.4,296.4,-0.45
26-02-2002,297.75,292.55,297.75,297.75,1.73
25-02-2002,292.7,291.65,292.7,292.7,-0.1
22-02-2002,293,294,293,293,0
21-02-2002,293,292,293,293,0.45
20-02-2002,291.7,292.5,291.7,291.7,-0.53
19-02-2002,293.25,298.25,293.25,293.25,-1.51
18-02-2002,297.75,298.5,297.75,297.75,-0.12
15-02-2002,298.1,299.7,298.1,298.1,-0.73
14-02-2002,300.3,299.75,300.3,300.3,0.27
13-02-2002,299.5,300.9,299.5,299.5,-0.33
12/2/2002,300.5,299.3,300.5,300.5,0.27
11/2/2002,299.7,303.6,299.7,299.7,-1.41
8/2/2002,304,301,304,304,1.23
7/2/2002,300.3,296.5,300.3,300.3,1.15
6/2/2002,296.9,297.5,296.9,296.9,-0.29
5/2/2002,297.75,290.05,297.75,297.75,2.8
4/2/2002,289.65,286.25,289.65,289.65,1.19
1/2/2002,286.25,282.75,286.25,286.25,1.38
31-01-2002,282.35,281.9,282.35,282.35,0.11
30-01-2002,282.05,281.95,282.05,282.05,0.07
29-01-2002,281.85,278.75,281.85,281.85,1
28-01-2002,279.05,279.35,279.05,279.05,-0.14
25-01-2002,279.45,278.85,279.45,279.45,0.23
24-01-2002,278.8,279.25,278.8,278.8,-0.16
23-01-2002,279.25,281.7,279.25,279.25,-0.9
22-01-2002,281.8,282.55,281.8,281.8,-0.27
21-01-2002,282.55,283.55,282.55,282.55,-0.35
18-01-2002,283.55,284,283.55,283.55,-0.32
17-01-2002,284.45,287.15,284.45,284.45,-1.08
16-01-2002,287.55,284.65,287.55,287.55,1.05
15-01-2002,284.55,284.95,284.55,284.55,-0.28
14-01-2002,285.35,287.35,285.35,285.35,-0.77
11/1/2002,287.55,286.85,287.55,287.55,0.28
10/1/2002,286.75,283.35,286.75,286.75,1.2
9/1/2002,283.35,279.05,283.35,283.35,1.54
8/1/2002,279.05,278.85,279.05,279.05,0.11
7/1/2002,278.75,278.9,278.75,278.75,-0.07
4/1/2002,278.95,278.55,278.95,278.95,0.18
3/1/2002,278.45,278.85,278.45,278.45,-0.14
2/1/2002,278.85,278.85,278.85,278.85,-0.04
31-12-2001,278.95,276.15,278.95,278.95,0.87
28-12-2001,276.55,277.25,276.55,276.55,-0.18
27-12-2001,277.05,279.25,277.05,277.05,-0.79
26-12-2001,279.25,279.1,279.25,279.25,-0.09
25-12-2001,279.5,278,279.5,279.5,0.52
24-12-2001,278.05,277.7,278.05,278.05,-0.04
21-12-2001,278.15,276.35,278.15,278.15,0.72
20-12-2001,276.15,276.15,276.15,276.15,0.07
19-12-2001,275.95,280.45,275.95,275.95,-1.57
18-12-2001,280.35,278.15,280.35,280.35,0.9
17-12-2001,277.85,278.25,277.85,277.85,-0.22
14-12-2001,278.45,274.5,278.45,278.45,1.53
13-12-2001,274.25,274.35,274.25,274.25,0
12/12/2001,274.25,273.05,274.25,274.25,0.55
11/12/2001,272.75,272.95,272.75,272.75,0
10/12/2001,272.75,274.45,272.75,272.75,-0.66
7/12/2001,274.55,274.55,274.55,274.55,0
6/12/2001,274.55,274.35,274.55,274.55,0.15
5/12/2001,274.15,275.7,274.15,274.15,-0.58
4/12/2001,275.75,277.25,275.75,275.75,-0.65
3/12/2001,277.55,274.8,277.55,277.55,1.15
30-11-2001,274.4,274.25,274.4,274.4,0.13
29-11-2001,274.05,274.5,274.05,274.05,-0.11
28-11-2001,274.35,273.65,274.35,274.35,0.26
27-11-2001,273.65,272.95,273.65,273.65,0.18
26-11-2001,273.15,273,273.15,273.15,0.09
23-11-2001,272.9,272.85,272.9,272.9,0.02
22-11-2001,272.85,273.15,272.85,272.85,-0.18
21-11-2001,273.35,273.25,273.35,273.35,0.02
20-11-2001,273.3,272.85,273.3,273.3,0.11
19-11-2001,273,274.85,273,273,-0.67
16-11-2001,274.85,275.25,274.85,274.85,-0.11
15-11-2001,275.15,277.35,275.15,275.15,-0.79
14-11-2001,277.35,277.55,277.35,277.35,-0.14
13-11-2001,277.75,278.25,277.75,277.75,-0.18
12/11/2001,278.25,277.65,278.25,278.25,0.29
9/11/2001,277.45,276.65,277.45,277.45,-0.07
8/11/2001,277.65,280.75,277.65,277.65,-1
7/11/2001,280.45,280.75,280.45,280.45,0.2
6/11/2001,279.9,278.95,279.9,279.9,0.38
5/11/2001,278.85,280.25,278.85,278.85,-0.39
2/11/2001,279.95,279.95,279.95,279.95,0
1/11/2001,279.95,279.55,279.95,279.95,0.11
31-10-2001,279.65,280.5,279.65,279.65,-0.25
30-10-2001,280.35,279.15,280.35,280.35,0.52
29-10-2001,278.9,277.55,278.9,278.9,0.54
26-10-2001,277.4,276.8,277.4,277.4,0.05
25-10-2001,277.25,275.85,277.25,277.25,0.64
24-10-2001,275.5,276.1,275.5,275.5,-0.16
23-10-2001,275.95,275.75,275.95,275.95,0.13
22-10-2001,275.6,279.4,275.6,275.6,-1.49
19-10-2001,279.77,279.38,279.77,279.77,0.07
18-10-2001,279.57,283.02,279.57,279.57,-1.05
17-10-2001,282.55,281.65,282.55,282.55,0.39
16-10-2001,281.45,281.75,281.45,281.45,-0.04
15-10-2001,281.55,284.35,281.55,281.55,-1.11
12/10/2001,284.7,282.55,284.7,284.7,1.14
11/10/2001,281.5,285.5,281.5,281.5,-1.26
10/10/2001,285.1,289,285.1,285.1,-1.09
9/10/2001,288.25,292,288.25,288.25,-1.33
8/10/2001,292.15,292.75,292.15,292.15,0.31
5/10/2001,291.25,290.25,291.25,291.25,0.4
4/10/2001,290.1,289.25,290.1,290.1,0.14
3/10/2001,289.7,290,289.7,289.7,0
2/10/2001,289.7,292.15,289.7,289.7,-0.77
1/10/2001,291.95,291.95,291.95,291.95,-0.34
28-09-2001,292.95,291.5,292.95,292.95,0.39
27-09-2001,291.8,292.65,291.8,291.8,-0.41
26-09-2001,293,289,293,293,1.12
25-09-2001,289.75,289.5,289.75,289.75,0.09
24-09-2001,289.5,291.25,289.5,289.5,-0.75
21-09-2001,291.7,289,291.7,291.7,1.06
20-09-2001,288.65,290.25,288.65,288.65,-0.69
19-09-2001,290.65,288,290.65,290.65,0.92
18-09-2001,288,289.5,288,288,-0.67
17-09-2001,289.95,290.75,289.95,289.95,1.27
14-09-2001,286.3,281,286.3,286.3,1.52
13-09-2001,282,278,282,282,0.89
12/9/2001,279.5,291.5,279.5,279.5,-3.12
11/9/2001,288.5,273.65,288.5,288.5,6.16
10/9/2001,271.75,273.15,271.75,271.75,-0.51
7/9/2001,273.15,272.9,273.15,273.15,0.09
6/9/2001,272.9,271.85,272.9,272.9,0.33
5/9/2001,272,272.05,272,272,-0.06
4/9/2001,272.15,273.4,272.15,272.15,-0.49
3/9/2001,273.5,274.25,273.5,273.5,-0.35
31-08-2001,274.45,275.25,274.45,274.45,-0.29
30-08-2001,275.25,273.55,275.25,275.25,0.55
29-08-2001,273.75,272.55,273.75,273.75,0.55
28-08-2001,272.25,272.75,272.25,272.25,-0.22
27-08-2001,272.85,272.75,272.85,272.85,0
24-08-2001,272.85,275.35,272.85,272.85,-0.98
23-08-2001,275.55,274.55,275.55,275.55,0.36
22-08-2001,274.55,275.25,274.55,274.55,-0.18
21-08-2001,275.05,276.25,275.05,275.05,-0.4
20-08-2001,276.15,278.75,276.15,276.15,-1.11
17-08-2001,279.25,274.95,279.25,279.25,1.42
16-08-2001,275.35,275.95,275.35,275.35,-0.25
15-08-2001,276.05,276.35,276.05,276.05,-0.14
14-08-2001,276.45,275.75,276.45,276.45,0.14
13-08-2001,276.05,274,276.05,276.05,0.66
10/8/2001,274.25,273.25,274.25,274.25,0.26
9/8/2001,273.55,268.45,273.55,273.55,1.94
8/8/2001,268.35,267.45,268.35,268.35,0.26
7/8/2001,267.65,267.65,267.65,267.65,-0.04
6/8/2001,267.75,268.45,267.75,267.75,-0.26
3/8/2001,268.45,267.85,268.45,268.45,0.26
2/8/2001,267.75,267.75,267.75,267.75,0.07
1/8/2001,267.55,266.55,267.55,267.55,0.26
31-07-2001,266.85,265.35,266.85,266.85,0.6
30-07-2001,265.25,267.85,265.25,265.25,-0.97
27-07-2001,267.85,266.75,267.85,267.85,0.45
26-07-2001,266.65,267.75,266.65,266.65,-0.49
25-07-2001,267.95,269.75,267.95,267.95,-0.67
24-07-2001,269.75,269,269.75,269.75,0.33
23-07-2001,268.85,270,268.85,268.85,-0.48
20-07-2001,270.15,269.25,270.15,270.15,0.26
19-07-2001,269.45,270.45,269.45,269.45,-0.48
18-07-2001,270.75,268.4,270.75,270.75,0.86
17-07-2001,268.45,267.25,268.45,268.45,0.49
16-07-2001,267.15,267.3,267.15,267.15,-0.07
13-07-2001,267.35,266.75,267.35,267.35,0.19
12/7/2001,266.85,268.25,266.85,266.85,-0.71
11/7/2001,268.75,266.4,268.75,268.75,0.9
10/7/2001,266.35,266.65,266.35,266.35,-0.11
9/7/2001,266.65,266.45,266.65,266.65,0.15
6/7/2001,266.25,265.55,266.25,266.25,0.34
5/7/2001,265.35,267.75,265.35,265.35,-0.97
4/7/2001,267.95,267.85,267.95,267.95,0
3/7/2001,267.95,269.55,267.95,267.95,-0.52
2/7/2001,269.35,270.8,269.35,269.35,-0.55
29-06-2001,270.85,269.4,270.85,270.85,0.56
28-06-2001,269.35,272.55,269.35,269.35,-1.07
27-06-2001,272.25,276.25,272.25,272.25,-1.45
26-06-2001,276.25,273.85,276.25,276.25,0.82
25-06-2001,274,272.55,274,274,0.51
22-06-2001,272.6,272.5,272.6,272.6,-0.09
21-06-2001,272.85,272.55,272.85,272.85,0.07
20-06-2001,272.65,273.55,272.65,272.65,-0.37
19-06-2001,273.65,272.45,273.65,273.65,0.22
18-06-2001,273.05,271.6,273.05,273.05,0.7
15-06-2001,271.15,275.65,271.15,271.15,-1.67
14-06-2001,275.75,272.65,275.75,275.75,1.14
13-06-2001,272.65,271.85,272.65,272.65,0.29
12/6/2001,271.85,268.15,271.85,271.85,1.44
11/6/2001,268,273.75,268,268,-2.01
8/6/2001,273.5,266.6,273.5,273.5,2.68
7/6/2001,266.35,266.55,266.35,266.35,0.04
6/6/2001,266.25,266.35,266.25,266.25,-0.04
5/6/2001,266.35,265.85,266.35,266.35,0.3
4/6/2001,265.55,266.95,265.55,265.55,-0.54
1/6/2001,267,265.9,267,267,0.36
31-05-2001,266.05,266.5,266.05,266.05,-0.02
30-05-2001,266.1,273.9,266.1,266.1,-2.85
29-05-2001,273.9,277.8,273.9,273.9,-1.44
28-05-2001,277.9,277.75,277.9,277.9,0
25-05-2001,277.9,279.25,277.9,277.9,-0.48
24-05-2001,279.25,283.6,279.25,279.25,-1.59
23-05-2001,283.75,285.5,283.75,283.75,-0.53
22-05-2001,285.25,285.5,285.25,285.25,-0.14
21-05-2001,285.65,286.5,285.65,285.65,-0.24
18-05-2001,286.35,273.6,286.35,286.35,4.68
17-05-2001,273.55,272.05,273.55,273.55,0.5
16-05-2001,272.2,268.5,272.2,272.2,1.42
15-05-2001,268.4,268.45,268.4,268.4,-0.04
14-05-2001,268.5,268.05,268.5,268.5,0.17
11/5/2001,268.05,269.05,268.05,268.05,-0.35
10/5/2001,269,269.75,269,269,-0.33
9/5/2001,269.9,265.05,269.9,269.9,1.87
8/5/2001,264.95,266,264.95,264.95,-0.43
7/5/2001,266.1,266.05,266.1,266.1,-0.02
4/5/2001,266.15,266,266.15,266.15,0
3/5/2001,266.15,265.25,266.15,266.15,0.3
2/5/2001,265.35,264.4,265.35,265.35,0.38
1/5/2001,264.35,263.85,264.35,264.35,0.11
30-04-2001,264.05,263.9,264.05,264.05,0
27-04-2001,264.05,264.25,264.05,264.05,-0.04
26-04-2001,264.15,262.6,264.15,264.15,0.69
25-04-2001,262.35,264.25,262.35,262.35,-0.74
24-04-2001,264.3,263.4,264.3,264.3,0.3
23-04-2001,263.5,264.25,263.5,263.5,-0.43
20-04-2001,264.65,265.25,264.65,264.65,-0.32
19-04-2001,265.5,261.15,265.5,265.5,1.63
18-04-2001,261.25,261,261.25,261.25,0.1
17-04-2001,261,262.85,261,261,-0.91
16-04-2001,263.4,260,263.4,263.4,1.25
13-04-2001,260.15,260,260.15,260.15,0
12/4/2001,260.15,258.85,260.15,260.15,0.54
11/4/2001,258.75,257.75,258.75,258.75,0.47
10/4/2001,257.55,258.05,257.55,257.55,-0.37
9/4/2001,258.5,260.05,258.5,258.5,-0.54
6/4/2001,259.9,258.5,259.9,259.9,0.52
5/4/2001,258.55,259,258.55,258.55,-0.08
4/4/2001,258.75,257.35,258.75,258.75,0.66
3/4/2001,257.05,255.7,257.05,257.05,0.59
2/4/2001,255.55,257.75,255.55,255.55,-0.93
30-03-2001,257.95,259.15,257.95,257.95,-0.42
29-03-2001,259.05,260.2,259.05,259.05,-0.38
28-03-2001,260.05,260.9,260.05,260.05,-0.54
27-03-2001,261.45,262.45,261.45,261.45,-0.46
26-03-2001,262.65,262.15,262.65,262.65,0.11
23-03-2001,262.35,262.25,262.35,262.35,0.15
22-03-2001,261.95,263.15,261.95,261.95,-0.42
21-03-2001,263.05,262.05,263.05,263.05,0.54
20-03-2001,261.65,260.85,261.65,261.65,0.38
19-03-2001,260.65,258.8,260.65,260.65,0.73
16-03-2001,258.75,260.85,258.75,258.75,-0.73
15-03-2001,260.65,263.85,260.65,260.65,-0.91
14-03-2001,263.05,268.65,263.05,263.05,-1.76
13-03-2001,267.75,272.65,267.75,267.75,-1.76
12/3/2001,272.55,272.2,272.55,272.55,0.06
9/3/2001,272.38,267.38,272.38,272.38,2.23
8/3/2001,266.45,262.45,266.45,266.45,1.56
7/3/2001,262.35,260.65,262.35,262.35,0.61
6/3/2001,260.75,263.1,260.75,260.75,-0.91
5/3/2001,263.15,262.65,263.15,263.15,0.15
2/3/2001,262.75,265.05,262.75,262.75,-1.09
1/3/2001,265.65,267.15,265.65,265.65,-0.6
28-02-2001,267.25,268.05,267.25,267.25,-0.37
27-02-2001,268.25,267,268.25,268.25,0.52
26-02-2001,266.85,261.75,266.85,266.85,2.05
23-02-2001,261.5,258.7,261.5,261.5,0.95
22-02-2001,259.05,258.75,259.05,259.05,0.19
21-02-2001,258.55,256.45,258.55,258.55,0.9
20-02-2001,256.25,259.65,256.25,256.25,-1.31
19-02-2001,259.65,258.75,259.65,259.65,0.27
16-02-2001,258.95,255.95,258.95,258.95,1.13
15-02-2001,256.05,259.75,256.05,256.05,-1.48
14-02-2001,259.9,260.65,259.9,259.9,-0.4
13-02-2001,260.95,261.45,260.95,260.95,-0.15
12/2/2001,261.35,261.35,261.35,261.35,0.27
9/2/2001,260.65,260.85,260.65,260.65,-0.1
8/2/2001,260.9,263.4,260.9,260.9,-0.93
7/2/2001,263.35,263.75,263.35,263.35,-0.11
6/2/2001,263.65,265.45,263.65,263.65,-0.72
5/2/2001,265.55,267.15,265.55,265.55,-0.73
2/2/2001,267.5,268.35,267.5,267.5,-0.43
1/2/2001,268.65,266.15,268.65,268.65,1.05
31-01-2001,265.85,266,265.85,265.85,0
30-01-2001,265.85,263.15,265.85,265.85,1.03
29-01-2001,263.15,263.55,263.15,263.15,0.04
26-01-2001,263.05,265,263.05,263.05,-0.72
25-01-2001,264.95,264.95,264.95,264.95,0
24-01-2001,264.95,266.55,264.95,264.95,-0.6
23-01-2001,266.55,267.5,266.55,266.55,-0.15
22-01-2001,266.95,265.55,266.95,266.95,0.79
19-01-2001,264.85,264.8,264.85,264.85,-0.08
18-01-2001,265.05,263.8,265.05,265.05,0.51
17-01-2001,263.7,263.75,263.7,263.7,0.06
16-01-2001,263.55,263.65,263.55,263.55,-0.04
15-01-2001,263.65,264.5,263.65,263.65,-0.23
12/1/2001,264.25,264.3,264.25,264.25,0.04
11/1/2001,264.15,264.9,264.15,264.15,-0.25
10/1/2001,264.8,267.55,264.8,264.8,-1.14
9/1/2001,267.85,268.55,267.85,267.85,-0.22
8/1/2001,268.45,268.35,268.45,268.45,0.13
5/1/2001,268.1,267.45,268.1,268.1,0.21
4/1/2001,267.55,268.05,267.55,267.55,-0.41
3/1/2001,268.65,269.25,268.65,268.65,-0.07
2/1/2001,268.85,272.75,268.85,268.85,-1.3
29-12-2000,272.4,272.45,272.4,272.4,-0.06
28-12-2000,272.55,275.25,272.55,272.55,-1.09
27-12-2000,275.55,274.55,275.55,275.55,0.4
26-12-2000,274.45,273.4,274.45,274.45,0.15
25-12-2000,274.05,274,274.05,274.05,0.04
22-12-2000,273.95,274.25,273.95,273.95,-0.11
21-12-2000,274.25,273.45,274.25,274.25,0.22
20-12-2000,273.65,270.5,273.65,273.65,1.26
19-12-2000,270.25,270.25,270.25,270.25,0
18-12-2000,270.25,271,270.25,270.25,-0.24
15-12-2000,270.9,270.05,270.9,270.9,0.43
14-12-2000,269.75,269.25,269.75,269.75,0.2
13-12-2000,269.2,270.95,269.2,269.2,-0.79
12/12/2000,271.35,270.65,271.35,271.35,0.3
11/12/2000,270.55,272.75,270.55,270.55,-0.81
8/12/2000,272.75,273.75,272.75,272.75,-0.37
7/12/2000,273.75,274.75,273.75,273.75,-0.44
6/12/2000,274.95,270.6,274.95,274.95,1.7
5/12/2000,270.35,270.9,270.35,270.35,-0.3
4/12/2000,271.15,269.75,271.15,271.15,0.65
1/12/2000,269.4,270.45,269.4,269.4,-0.35
30-11-2000,270.35,266.9,270.35,270.35,1.27
29-11-2000,266.95,269.6,266.95,266.95,-0.95
28-11-2000,269.5,270,269.5,269.5,-0.2
27-11-2000,270.05,265.75,270.05,270.05,1.54
24-11-2000,265.95,266.05,265.95,265.95,-0.02
23-11-2000,266,267.25,266,266,-0.24
22-11-2000,266.65,265.85,266.65,266.65,0.3
21-11-2000,265.85,266.45,265.85,265.85,-0.19
20-11-2000,266.35,266.25,266.35,266.35,0.21
17-11-2000,265.8,265.85,265.8,265.8,-0.02
16-11-2000,265.85,264.85,265.85,265.85,0.23
15-11-2000,265.25,264.6,265.25,265.25,0.23
14-11-2000,264.65,264.55,264.65,264.65,0.08
13-11-2000,264.45,264.75,264.45,264.45,-0.08
10/11/2000,264.65,265.95,264.65,264.65,-0.41
9/11/2000,265.75,265.05,265.75,265.75,0.23
8/11/2000,265.15,264.65,265.15,265.15,0.28
7/11/2000,264.4,265.15,264.4,264.4,-0.23
6/11/2000,265,265.2,265,265,-0.08
3/11/2000,265.2,264.8,265.2,265.2,0.21
2/11/2000,264.65,264.65,264.65,264.65,0.13
1/11/2000,264.3,265.1,264.3,264.3,-0.28
31-10-2000,265.05,264.6,265.05,265.05,0.08
30-10-2000,264.85,264.75,264.85,264.85,0.11
27-10-2000,264.55,265.35,264.55,264.55,-0.3
26-10-2000,265.35,266.8,265.35,265.35,-0.52
25-10-2000,266.75,270.4,266.75,266.75,-1.31
24-10-2000,270.3,270.4,270.3,270.3,-0.02
23-10-2000,270.35,271.3,270.35,270.35,-0.42
20-10-2000,271.5,271.1,271.5,271.5,0.24
19-10-2000,270.85,270.75,270.85,270.85,0.07
